City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,sidirokastro,41.2347,23.3867,282.21,80,100,2.4,GR,1710278661
365,laojunmiao,39.8333,97.7333,273.65,31,0,2.97,CN,1710278662
366,aasiaat,68.7098,-52.8699,259.85,92,100,0.6,GL,1710278600
367,toga village,68.7098,-52.8699,259.85,92,100,0.6,GL,1710278600
368,launceston,-41.45,147.1667,286.12,76,100,3.6,AU,1710278662
369,neuves-maisons,48.6203,6.107,281.7,95,100,6.69,FR,1710278662
370,tynda,55.1667,124.7167,251.93,99,79,1.1,RU,1710278662
371,suva,-18.1416,178.4415,298.86,94,75,2.57,FJ,1710278663
372,sabang,5.8933,95.3214,300.58,71,65,2.86,ID,1710278663
373,bahia blanca,-38.7196,-62.2724,302.9,20,0,6.23,AR,1710278663
374,mejit,10.2753,170.8646,299.63,83,99,11.61,MH,1710278663
375,bathurst city centre,10.2753,170.8646,299.63,83,99,11.61,MH,1710278663
376,vingt cinq,10.2753,170.8646,299.63,83,99,11.61,MH,1710278663
377,howard springs,-12.497,131.047,298.1,96,100,0.98,AU,1710278663
378,hami,42.8,93.45,280.5,31,0,2.05,CN,1710278664
379,karratha,-20.7377,116.8463,299.75,70,61,2.82,AU,1710278664
380,dubbo,-32.25,148.6167,293.22,64,88,2.57,AU,1710278664
381,fuvahmulah,-32.25,148.6167,293.22,64,88,2.57,AU,1710278664
382,joshimath,30.5667,79.5667,278.73,47,0,3.84,IN,1710278664
383,talara,-4.5772,-81.2719,304.57,55,0,5.14,PE,1710278664
384,ghanzi,-21.5667,21.7833,297.58,28,34,3.46,BW,1710278665
385,okha,53.5739,142.9478,249.27,100,96,1.94,RU,1710278665
386,broken hill,-31.95,141.4333,299.01,29,59,2.18,AU,1710278462
387,paita,-5.0892,-81.1144,299.48,68,47,6.97,PE,1710278665
388,vylkove,45.4021,29.586,281.69,89,100,8.65,UA,1710278665
389,kiunga,-6.1219,141.2906,296.52,99,100,1.05,PG,1710278665
390,shumikha,55.2261,63.2961,253.29,100,94,1.74,RU,1710278666
391,fada,9.5667,8.3,299.94,50,100,0.84,NG,1710278666
392,vozdvizhenka,43.9,131.95,268.63,72,15,1.16,RU,1710278666
393,sake,-1.5736,29.045,291.34,90,95,0.7,CD,1710278666
394,akureyri,65.6835,-18.0878,275.11,87,75,0.0,IS,1710278666
395,banda aceh,5.5577,95.3222,298.58,78,58,2.55,ID,1710278667
396,maturin,9.75,-63.1767,306.6,36,76,6.73,VE,1710278667
397,korla,41.7597,86.1469,280.93,40,0,1.14,CN,1710278667
398,goure,13.9835,10.2704,302.74,10,7,4.18,NE,1710278667
399,sokur,55.2093,83.319,263.35,96,100,3.17,RU,1710278667
400,saint-georges,12.0564,-61.7485,302.97,70,20,7.2,GD,1710278667
401,tsiolkovskiy,12.0564,-61.7485,302.97,70,20,7.2,GD,1710278667
402,chonchi,-42.6128,-73.8092,288.77,62,66,3.41,CL,1710278668
403,natal,-5.795,-35.2094,302.51,79,20,3.6,BR,1710278668
404,ankang,32.68,109.0172,285.76,57,100,0.48,CN,1710278477
405,hadibu,12.65,54.0333,299.08,80,10,3.1,YE,1710278397
406,labuan,5.2767,115.2417,299.35,83,20,2.57,MY,1710278668
407,pawni,20.7833,79.6333,300.37,27,1,2.67,IN,1710278668
408,awjilah,29.1081,21.2869,292.14,33,16,6.68,LY,1710278669
409,egilsstadir,65.2653,-14.3948,277.1,75,75,6.17,IS,1710278669
410,vorgashor,67.5833,63.95,261.34,93,100,12.09,RU,1710278669
411,qamdo,31.1667,97.2333,269.48,56,99,1.18,CN,1710278669
412,salmon arm,50.6998,-119.3024,284.77,54,95,1.54,CA,1710278670
413,roma,43.2128,-75.4557,286.53,42,0,7.72,US,1710278670
414,cananeia,-25.0147,-47.9267,298.13,71,96,3.35,BR,1710278670
415,wakkanai,45.4094,141.6739,269.87,59,9,5.36,JP,1710278670
416,spittal an der drau,46.8,13.5,280.43,87,84,2.06,AT,1710278670
417,shinyanga,-3.6667,33.4333,294.77,72,83,0.64,TZ,1710278670
418,kapuskasing,49.4169,-82.4331,283.2,37,75,2.57,CA,1710278671
419,tanki leendert,49.4169,-82.4331,283.2,37,75,2.57,CA,1710278671
420,pingxiang,27.6167,113.85,287.81,79,100,2.1,CN,1710278671
421,brokopondo,4.75,-55.1667,303.74,63,17,3.65,SR,1710278671
422,raytown,39.0086,-94.4636,297.14,48,0,7.2,US,1710278671
423,huilong,31.8111,121.655,277.32,60,100,0.66,CN,1710278671
424,jalqani,12.4486,34.2186,305.47,12,86,3.74,SD,1710278671
425,ghadamis,30.1337,9.5007,290.12,28,0,3.07,LY,1710278672
426,panacan,9.2463,118.4082,297.45,85,59,1.77,PH,1710278672
427,pontes e lacerda,-15.2261,-59.3353,305.23,61,98,0.72,BR,1710278672
428,kirkwood,38.5834,-90.4068,297.43,34,75,4.63,US,1710278491
429,richard-toll,16.4625,-15.7008,297.61,26,95,6.38,SN,1710278672
430,acajutla,13.5928,-89.8275,304.05,61,0,4.06,SV,1710278672
431,lautoka,-17.6167,177.4667,299.07,94,100,3.09,FJ,1710278672
432,gunjur,13.2019,-16.7339,298.19,53,0,4.63,GM,1710278673
433,sao joao da barra,-21.6403,-41.0511,299.2,80,24,5.16,BR,1710278673
434,ixtapa,20.7,-105.2,299.72,65,40,7.2,MX,1710278673
435,fallsburg,41.732,-74.6013,288.61,41,12,4.75,US,1710278673
436,matane,48.8286,-67.522,274.2,96,100,4.85,CA,1710278673
437,barabai,-2.5833,115.3833,297.03,99,100,0.97,ID,1710278673
438,luwuk,-0.9516,122.7875,299.21,82,100,1.63,ID,1710278674
439,maddela,16.3414,121.6849,294.23,99,100,1.48,PH,1710278674
440,yulinshi,38.2906,109.7494,277.59,27,100,2.0,CN,1710278674
441,dalandzadgad,43.5708,104.425,273.1,44,0,1.59,MN,1710278674
442,qingnian,36.8456,115.7117,281.19,38,100,4.97,CN,1710278674
443,hinton,53.4001,-117.5857,278.64,67,14,1.94,CA,1710278674
444,mengcheng chengguanzhen,33.2661,116.566,279.74,65,100,3.32,CN,1710278675
445,pacific grove,36.6177,-121.9166,289.3,79,75,5.66,US,1710278675
446,berdigestyakh,62.0989,126.6992,255.24,100,98,1.71,RU,1710278675
447,svetlyy,54.675,20.1347,276.5,95,100,2.41,RU,1710278675
448,dryden,49.7833,-92.7503,283.31,53,0,6.69,CA,1710278675
449,port augusta,-32.5,137.7667,299.62,34,100,0.63,AU,1710278675
450,badger,64.8,-147.5333,259.1,61,75,1.54,US,1710278676
451,atar,20.5169,-13.0499,298.28,14,2,3.2,MR,1710278676
452,bridgewater,44.3835,-64.5155,275.19,91,100,8.23,CA,1710278676
453,ambalangoda,6.2355,80.0538,298.0,84,56,2.5,LK,1710278676
454,al hawatah,13.4167,34.6333,305.75,13,98,4.24,SD,1710278676
455,naperville,41.7859,-88.1473,295.09,35,0,8.23,US,1710278676
456,sinabang,2.4803,96.3801,299.87,76,83,1.04,ID,1710278676
457,acapulco de juarez,16.8634,-99.8901,306.05,40,0,6.17,MX,1710278501
458,sofifi,16.8634,-99.8901,306.05,40,0,6.17,MX,1710278501
459,mont-tremblant,46.1949,-74.6264,278.92,26,1,1.03,CA,1710278677
460,chakari,-18.0629,29.8925,295.02,57,59,1.02,ZW,1710278677
461,sheki,41.1919,47.1706,276.03,58,7,1.53,AZ,1710278501
462,southlake,32.9412,-97.1342,298.2,61,75,10.29,US,1710278677
463,kuqa,41.7278,82.9364,280.75,30,23,1.24,CN,1710278678
464,ola,59.5833,151.2833,263.04,81,100,2.09,RU,1710278678
465,esperanza,19.5847,-70.9849,304.47,68,1,2.68,DO,1710278678
466,bokhtar,19.5847,-70.9849,304.47,68,1,2.68,DO,1710278678
467,lamu,-2.2717,40.902,301.32,75,27,4.28,KE,1710278678
468,lupane,-18.9315,27.807,298.6,41,95,2.51,ZW,1710278678
469,kudahuvadhoo,2.6708,72.8944,300.87,70,32,2.38,MV,1710278679
470,tidjikja,18.5564,-11.4271,299.75,12,100,4.27,MR,1710278679
471,yerofey pavlovich,53.9667,121.9667,265.09,97,100,1.06,RU,1710278679
472,fort bragg,35.139,-79.006,296.59,20,0,6.17,US,1710278679
473,bonny,4.4522,7.1681,302.09,81,100,4.5,NG,1710278679
474,wendouree,-37.55,143.8333,286.74,90,100,0.89,AU,1710278679
475,franklin,39.9667,-83.0166,292.97,31,75,7.72,US,1710278680
476,soio,-6.1349,12.3689,301.23,87,98,2.11,AO,1710278623
477,belyy yar,53.6039,91.3903,272.09,86,0,2.0,RU,1710278680
478,kirensk,57.7853,108.1119,265.35,94,95,2.68,RU,1710278680
479,letlhakane,-21.4167,25.5833,296.3,34,27,3.54,BW,1710278454
480,rivne,50.6231,26.2274,275.41,97,100,5.99,UA,1710278680
481,remire-montjoly,4.9167,-52.2667,302.17,79,75,6.17,GF,1710278566
482,novodvinsk,64.4165,40.8122,273.03,93,100,3.76,RU,1710278681
483,alice springs,-23.7,133.8833,295.9,49,1,2.57,AU,1710278681
484,ceeldheer,3.8488,47.1806,301.2,80,14,6.14,SO,1710278681
485,volkhov,59.9258,32.3382,269.24,91,100,1.95,RU,1710278448
486,homer,59.6425,-151.5483,273.08,82,75,1.79,US,1710278681
487,pasuquin,18.3328,120.6177,294.12,83,20,1.03,PH,1710278682
488,kailua-kona,19.6406,-155.9956,300.65,75,100,3.09,US,1710278682
489,camana,-16.6228,-72.7111,296.69,80,78,2.96,PE,1710278682
490,taman rajawali,-16.6228,-72.7111,296.69,80,78,2.96,PE,1710278682
491,yigo village,13.5361,144.8886,298.77,87,0,4.63,GU,1710278682
492,raja,8.4596,25.678,304.76,24,94,0.98,SS,1710278683
493,minas de marcona,-15.2119,-75.1103,295.26,65,46,7.29,PE,1710278683
494,nadi,-17.8,177.4167,299.15,94,100,3.09,FJ,1710278683
495,meadow lake,34.8014,-106.5436,294.17,17,52,4.99,US,1710278683
496,ko pha ngan,9.7578,100.0291,298.71,69,100,4.02,TH,1710278683
497,monopoli,40.9559,17.2896,284.24,76,58,5.65,IT,1710278472
498,kuressaare,58.2481,22.5039,275.38,89,100,2.06,EE,1710278684
499,yaren,-0.5472,166.916,301.39,81,100,4.72,NR,1710278684
500,qui nhon,13.7667,109.2333,295.17,92,99,2.64,VN,1710278685
501,thurso,58.5927,-3.5259,279.29,94,100,8.65,GB,1710278685
502,santo antonio,-6.3106,-35.4789,300.22,82,99,3.52,BR,1710278686
503,nyurba,63.2842,118.3319,249.5,100,100,0.97,RU,1710278639
504,bukoba,-1.3317,31.8122,294.36,75,88,2.96,TZ,1710278421
505,singaraja,-8.112,115.0882,300.49,86,100,5.45,ID,1710278686
506,quimili,-27.6333,-62.4167,315.82,22,0,7.82,AR,1710278686
507,guerrero negro,27.9769,-114.0611,291.65,64,1,9.64,MX,1710278686
508,zaragoza,41.6561,-0.8773,287.05,59,0,3.6,ES,1710278648
509,ashburton,-37.8626,145.0794,290.89,84,100,0.25,AU,1710278687
510,hailar,49.2,119.7,260.87,99,100,1.88,CN,1710278687
511,loudeac,48.1783,-2.7543,284.11,98,100,4.15,FR,1710278538
512,aguas vermelhas,-15.7472,-41.46,295.79,93,91,2.17,BR,1710278687
513,yanta,36.2411,115.6672,280.76,40,100,4.22,CN,1710278687
514,colonia,50.9333,6.95,281.46,88,40,3.6,DE,1710278412
515,galich,58.3797,42.3475,272.55,97,100,2.29,RU,1710278688
516,washington,47.5001,-120.5015,284.58,47,70,2.69,US,1710278688
517,namibe,-15.1961,12.1522,299.08,70,52,4.22,AO,1710278688
518,garoowe,8.4054,48.4845,296.17,80,4,5.77,SO,1710278688
519,nogliki,51.8333,143.1667,253.34,100,63,2.24,RU,1710278472
520,saratamata,51.8333,143.1667,253.34,100,63,2.24,RU,1710278472
521,bentiu,9.2333,29.8333,305.31,21,53,2.2,SS,1710278419
522,chulakkurgan,43.765,69.1814,274.47,78,100,3.03,KZ,1710278689
523,igarka,67.4667,86.5833,247.47,100,100,5.12,RU,1710278689
524,fortaleza,-3.7227,-38.5247,302.71,79,75,2.57,BR,1710278689
525,doka,13.5167,35.7667,304.86,12,99,4.72,SD,1710278690
526,namie,37.4833,141.0,278.14,70,100,10.18,JP,1710278690
527,bonthe,7.5264,-12.505,299.87,81,100,2.6,SL,1710278690
528,malango,-2.9627,119.9001,294.02,99,100,1.13,ID,1710278690
529,hayma',-2.9627,119.9001,294.02,99,100,1.13,ID,1710278690
530,tapes,-30.6733,-51.3958,299.12,72,29,5.7,BR,1710278690
531,mosjoen,65.836,13.1908,272.27,79,0,0.0,NO,1710278691
532,soto la marina,23.7667,-98.2167,305.61,39,64,8.14,MX,1710278691
533,boyolangu,-8.1181,111.8935,297.42,92,100,2.91,ID,1710278691
534,morrope,-6.5417,-80.0111,300.21,56,98,7.05,PE,1710278691
535,bogandinskiy,56.8937,65.8938,258.3,99,78,1.82,RU,1710278691
536,ubari,26.5921,12.7805,293.48,23,14,3.97,LY,1710278691
537,hun,29.1268,15.9477,291.2,36,8,4.34,LY,1710278692
538,vila velha,-20.3297,-40.2925,300.12,81,75,3.58,BR,1710278692
539,kill devil hills,36.0307,-75.676,294.15,34,0,1.54,US,1710278692
540,cockburn town,21.4612,-71.1419,297.76,77,56,6.89,TC,1710278692
541,uga,5.9358,7.0793,300.74,77,99,2.75,NG,1710278693
542,kourou,5.1552,-52.6478,302.18,88,89,3.79,GF,1710278693
543,nova sintra,14.8667,-24.7167,293.13,76,52,8.21,CV,1710278693
544,kuala terengganu,5.3302,103.1408,298.12,94,20,0.0,MY,1710278693
545,baijiantan,45.6333,85.1833,271.8,89,99,2.51,CN,1710278693
546,christchurch,-43.5333,172.6333,287.77,62,100,5.14,NZ,1710278430
547,fuxin,42.0156,121.6589,274.78,37,82,1.84,CN,1710278693
548,nadym,65.5333,72.5167,252.91,93,82,7.93,RU,1710278583
549,harstad,68.799,16.5293,274.71,96,97,1.79,NO,1710278694
550,hurricane,37.1753,-113.2899,288.34,50,100,4.92,US,1710278694
551,miyaly,48.8844,53.7836,268.22,95,93,2.74,KZ,1710278694
552,batticaloa,7.7102,81.6924,298.61,76,100,0.32,LK,1710278694
553,punta cana,18.5818,-68.4043,302.02,58,20,4.12,DO,1710278407
554,gaoual,11.75,-13.2,305.77,16,9,1.09,GN,1710278695
555,fort mcmurray,56.7268,-111.381,274.92,55,0,4.63,CA,1710278695
556,fisterra,42.9049,-9.2629,283.57,81,22,3.58,ES,1710278695
557,swakopmund,-22.6833,14.5333,293.62,86,78,3.42,NA,1710278695
558,lazaro cardenas,17.9583,-102.2,302.99,51,59,6.19,MX,1710278696
559,naze,28.3667,129.4833,286.66,53,47,9.25,JP,1710278696
560,plaza huincul,-38.926,-69.2086,298.79,10,0,4.92,AR,1710278696
561,padang,-0.9492,100.3543,296.18,84,60,1.69,ID,1710278512
562,waiuku,-37.25,174.75,293.89,94,100,3.05,NZ,1710278696
563,el porvenir,13.7617,-87.3458,306.78,17,8,5.04,HN,1710278696
564,tetyushi,54.9382,48.8366,263.59,97,85,2.84,RU,1710278660
565,hotan,37.0997,79.9269,281.09,32,1,1.75,CN,1710278697
566,malkerns,-26.5667,31.1833,293.31,90,100,1.35,SZ,1710278697
567,semibratovo,57.3046,39.5369,273.12,93,100,2.67,RU,1710278697
568,ocean city,39.2776,-74.5746,292.69,41,10,5.25,US,1710278697
569,zhangjiakou,40.81,114.8794,275.01,40,3,1.79,CN,1710278525
570,soe,-9.8607,124.284,293.5,97,100,3.28,ID,1710278698
571,baoshan,46.5586,131.4244,265.14,96,92,1.53,CN,1710278698
572,villa regina,-39.1,-67.0667,302.03,15,0,3.13,AR,1710278698
573,kone,-21.0595,164.8658,299.75,86,91,2.02,NC,1710278698
574,geraldton,-28.7667,114.6,292.38,94,0,3.09,AU,1710278698
575,ballenger creek,39.3726,-77.4353,296.18,32,0,5.14,US,1710278698
576,veraval,20.9,70.3667,295.56,57,6,5.93,IN,1710278699
577,alajarvi,63.0,23.8167,267.79,96,100,2.16,FI,1710278699
578,prince rupert,54.3161,-130.3201,281.2,66,100,11.83,CA,1710278699
579,solnechnyy,50.7214,136.6319,252.61,94,27,1.43,RU,1710278699
580,boucau,43.5277,-1.4656,284.33,87,93,2.57,FR,1710278699
581,zemio,5.0314,25.1361,300.64,49,94,1.04,CF,1710278700
582,playa vicente,17.8333,-95.8167,306.28,42,4,1.83,MX,1710278700
583,marhaura,25.9667,84.8667,297.11,31,0,3.37,IN,1710278700
584,inari,68.906,27.0288,267.26,92,100,1.66,FI,1710278700
585,ikwiriri,-7.9562,38.9716,297.26,91,8,1.12,TZ,1710278700
586,page,36.9147,-111.4558,287.65,26,100,12.52,US,1710278700
587,saint-pierre,-21.3393,55.4781,298.97,73,13,8.75,RE,1710278525
588,st. john's,47.5649,-52.7093,276.57,90,75,2.06,CA,1710278701
589,kuta,-8.7233,115.1723,301.12,78,20,3.13,ID,1710278701
590,mikuni,36.2171,136.1519,279.1,69,88,9.07,JP,1710278701
591,brisas de zicatela,15.8369,-97.0419,303.44,74,0,4.12,MX,1710278702
592,plastun,44.7561,136.2939,266.15,65,1,2.87,RU,1710278533
593,usinsk,65.9939,57.5281,262.08,94,100,10.73,RU,1710278549
594,arteche,12.2645,125.4048,298.04,72,100,3.34,PH,1710278702
595,calabozo,8.9242,-67.4293,311.45,24,91,3.27,VE,1710278553
596,san pedro pochutla,15.7333,-96.4667,304.99,53,15,3.94,MX,1710278702
597,sault ste. marie,46.5168,-84.3333,284.46,50,0,6.69,CA,1710278664
